id,x,y,prob
793,0.7,-1.45,0.002148722
794,0.8,-1.45,0.002335383
795,0.9,-1.45,0.002506432
796,1,-1.45,0.002652516
797,1.1,-1.45,0.002754373
798,1.2,-1.45,0.002779775
799,1.3,-1.45,0.002685552
800,1.4,-1.45,0.002434307
801,1.5,-1.45,0.002029079
802,1.6,-1.45,0.001537855
803,1.7,-1.45,0.001064337
804,1.8,-1.45,0.000684509
805,1.9,-1.45,0.000418147
806,2,-1.45,0.000247289
807,2.1,-1.45,0.000143536
808,2.2,-1.45,8.25E-05
809,2.3,-1.45,4.72E-05
810,2.4,-1.45,2.70E-05
811,2.5,-1.45,1.55E-05
812,2.6,-1.45,8.94E-06
813,2.7,-1.45,5.20E-06
814,2.8,-1.45,3.08E-06
815,2.9,-1.45,1.90E-06
816,3,-1.45,1.30E-06
817,3.1,-1.45,1.08E-06
818,3.2,-1.45,1.18E-06
819,3.3,-1.45,1.64E-06
820,3.4,-1.45,2.63E-06
821,3.5,-1.45,4.47E-06
822,3.6,-1.45,7.77E-06
823,3.7,-1.45,1.36E-05
824,3.8,-1.45,2.39E-05
825,3.9,-1.45,4.21E-05
826,4,-1.45,7.41E-05
827,4.1,-1.45,0.000130312
828,4.2,-1.45,0.000229314
829,-2.6,-1.4,0.001422985
830,-2.5,-1.4,0.001188037
831,-2.4,-1.4,0.001004673
832,-2.3,-1.4,0.000855722
833,-2.2,-1.4,0.000731967
834,-2.1,-1.4,0.000627859
835,-2,-1.4,0.00053966
836,-1.9,-1.4,0.000464622
837,-1.8,-1.4,0.000400597
838,-1.7,-1.4,0.000345854
839,-1.6,-1.4,0.000298963
840,-1.5,-1.4,0.00025874
841,-1.4,-1.4,0.000224198
842,-1.3,-1.4,0.00019452
843,-1.2,-1.4,0.000169046
844,-1.1,-1.4,0.00014727
845,-1,-1.4,0.000128867
846,-0.9,-1.4,0.000113749
847,-0.8,-1.4,0.000102195
848,-0.7,-1.4,9.51E-05
849,-0.6,-1.4,9.43E-05
850,-0.5,-1.4,0.00010338
851,-0.4,-1.4,0.000128517
852,-0.3,-1.4,0.000179455
853,-0.2,-1.4,0.000269713
854,-0.1,-1.4,0.000414214
855,0,-1.4,0.000622898
856,0.1,-1.4,0.000892434
857,0.2,-1.4,0.001203517
858,0.3,-1.4,0.001528977
859,0.4,-1.4,0.001846417
860,0.5,-1.4,0.002144676
861,0.6,-1.4,0.002421928
862,0.7,-1.4,0.002680365
863,0.8,-1.4,0.002921443
864,0.9,-1.4,0.003142345
865,1,-1.4,0.003332697
866,1.1,-1.4,0.003470649
867,1.2,-1.4,0.003519067
868,1.3,-1.4,0.00342667
869,1.4,-1.4,0.003144776
870,1.5,-1.4,0.002666309
871,1.6,-1.4,0.002061251
872,1.7,-1.4,0.001454477
873,1.8,-1.4,0.00095083
874,1.9,-1.4,0.000588121
875,2,-1.4,0.000350983
876,2.1,-1.4,0.000205082
877,2.2,-1.4,0.000118483
878,2.3,-1.4,6.81E-05
879,2.4,-1.4,3.91E-05
880,2.5,-1.4,2.25E-05
881,2.6,-1.4,1.30E-05
882,2.7,-1.4,7.62E-06
883,2.8,-1.4,4.55E-06
884,2.9,-1.4,2.85E-06
885,3,-1.4,1.99E-06
886,3.1,-1.4,1.72E-06
887,3.2,-1.4,1.97E-06
888,3.3,-1.4,2.82E-06
889,3.4,-1.4,4.57E-06
890,3.5,-1.4,7.80E-06
891,3.6,-1.4,1.36E-05
892,3.7,-1.4,2.38E-05
893,3.8,-1.4,4.19E-05
894,3.9,-1.4,7.36E-05
895,4,-1.4,0.000129584
896,4.1,-1.4,0.00022802
897,4.2,-1.4,0.000401209
898,-2.6,-1.35,0.001953706
899,-2.5,-1.35,0.001621069
900,-2.4,-1.35,0.001366108
901,-2.3,-1.35,0.001161176
902,-2.2,-1.35,0.000991916
903,-2.1,-1.35,0.000850004
904,-2,-1.35,0.000730017
905,-1.9,-1.35,0.000628067
906,-1.8,-1.35,0.000541163
907,-1.7,-1.35,0.000466915
908,-1.6,-1.35,0.00040336
909,-1.5,-1.35,0.000348873
910,-1.4,-1.35,0.000302103
911,-1.3,-1.35,0.000261927
912,-1.2,-1.35,0.000227432
913,-1.1,-1.35,0.000197906
914,-1,-1.35,0.000172857
915,-0.9,-1.35,0.000152083
916,-0.8,-1.35,0.000135805
917,-0.7,-1.35,0.000124931
918,-0.6,-1.35,0.000121518
919,-0.5,-1.35,0.000129533
920,-0.4,-1.35,0.000155966
921,-0.3,-1.35,0.000212086
922,-0.2,-1.35,0.000313992
923,-0.1,-1.35,0.000480518
924,0,-1.35,0.00072635
925,0.1,-1.35,0.001051708
926,0.2,-1.35,0.001436667
927,0.3,-1.35,0.001848311
928,0.4,-1.35,0.002256181
929,0.5,-1.35,0.002642648
930,0.6,-1.35,0.003002631
931,0.7,-1.35,0.003337514
932,0.8,-1.35,0.0036489
933,0.9,-1.35,0.003933868
934,1,-1.35,0.004180854
935,1.1,-1.35,0.004365059
936,1.2,-1.35,0.00444386
937,1.3,-1.35,0.004357028
938,1.4,-1.35,0.004043271
939,1.5,-1.35,0.003483008
940,1.6,-1.35,0.002745203
941,1.7,-1.35,0.001975879
942,1.8,-1.35,0.001314435
943,1.9,-1.35,0.000824318
944,2,-1.35,0.000497039
945,2.1,-1.35,0.000292651
946,2.2,-1.35,0.000170072
947,2.3,-1.35,9.82E-05
948,2.4,-1.35,5.67E-05
949,2.5,-1.35,3.28E-05
950,2.6,-1.35,1.91E-05
951,2.7,-1.35,1.12E-05
952,2.8,-1.35,6.75E-06
953,2.9,-1.35,4.29E-06
954,3,-1.35,3.08E-06
955,3.1,-1.35,2.78E-06
956,3.2,-1.35,3.30E-06
957,3.3,-1.35,4.85E-06
958,3.4,-1.35,7.95E-06
959,3.5,-1.35,1.36E-05
960,3.6,-1.35,2.38E-05
961,3.7,-1.35,4.17E-05
962,3.8,-1.35,7.33E-05
963,3.9,-1.35,0.000128864
964,4,-1.35,0.000226725
965,4.1,-1.35,0.000398905
966,4.2,-1.35,0.000701753
967,-2.6,-1.3,0.00268992
968,-2.5,-1.3,0.002215402
969,-2.4,-1.3,0.00185923
970,-2.3,-1.3,0.00157653
971,-2.2,-1.3,0.001344696
972,-2.1,-1.3,0.001151091
973,-2,-1.3,0.000987777
974,-1.9,-1.3,0.000849213
975,-1.8,-1.3,0.000731221
976,-1.7,-1.3,0.000630492
977,-1.6,-1.3,0.000544329
978,-1.5,-1.3,0.000470505
979,-1.4,-1.3,0.000407165
980,-1.3,-1.3,0.000352772
981,-1.2,-1.3,0.000306063
982,-1.1,-1.3,0.000266041
983,-1,-1.3,0.000231986
984,-0.9,-1.3,0.000203526
985,-0.8,-1.3,0.000180787
986,-0.7,-1.3,0.000164683
987,-0.6,-1.3,0.000157438
988,-0.5,-1.3,0.000163458
989,-0.4,-1.3,0.000190631
990,-0.3,-1.3,0.000251907
991,-0.2,-1.3,0.000366285
992,-0.1,-1.3,0.000557107
993,0,-1.3,0.000844872
994,0.1,-1.3,0.001234867
995,0.2,-1.3,0.001707893
996,0.3,-1.3,0.00222533
997,0.4,-1.3,0.002747018
998,0.5,-1.3,0.003246472
999,0.6,-1.3,0.003713413
1000,0.7,-1.3,0.004147346
1001,0.8,-1.3,0.00454958
1002,0.9,-1.3,0.00491688
1003,1,-1.3,0.005236236
1004,1.1,-1.3,0.005479442
1005,1.2,-1.3,0.0055977
1006,1.3,-1.3,0.005520956
1007,1.4,-1.3,0.005174093
1008,1.5,-1.3,0.004522844
1009,1.6,-1.3,0.003631829
1010,1.7,-1.3,0.002666959
1011,1.8,-1.3,0.001807245
1012,1.9,-1.3,0.001150681
1013,2,-1.3,0.000701947
1014,2.1,-1.3,0.000416944
1015,2.2,-1.3,0.000243954
1016,2.3,-1.3,0.000141705
1017,2.4,-1.3,8.21E-05
1018,2.5,-1.3,4.77E-05
1019,2.6,-1.3,2.79E-05
1020,2.7,-1.3,1.65E-05
1021,2.8,-1.3,1.00E-05
1022,2.9,-1.3,6.48E-06
1023,3,-1.3,4.81E-06
1024,3.1,-1.3,4.52E-06
1025,3.2,-1.3,5.57E-06
1026,3.3,-1.3,8.37E-06
1027,3.4,-1.3,1.38E-05
1028,3.5,-1.3,2.38E-05
1029,3.6,-1.3,4.16E-05
1030,3.7,-1.3,7.29E-05
1031,3.8,-1.3,0.000128164
1032,3.9,-1.3,0.000225436
1033,4,-1.3,0.000396587
1034,4.1,-1.3,0.000697619
1035,4.2,-1.3,0.001226853
1036,-2.6,-1.25,0.003715863
1037,-2.5,-1.25,0.003033199
1038,-2.4,-1.25,0.002532939
1039,-2.3,-1.25,0.002141746
1040,-2.2,-1.25,0.001823663
1041,-2.1,-1.25,0.001559289
1042,-2,-1.25,0.00133688
1043,-1.9,-1.25,0.001148487
1044,-1.8,-1.25,0.000988242
1045,-1.7,-1.25,0.000851556
1046,-1.6,-1.25,0.000734718
1047,-1.5,-1.25,0.000634671
1048,-1.4,-1.25,0.000548876
1049,-1.3,-1.25,0.000475224
1050,-1.2,-1.25,0.000411977
1051,-1.1,-1.25,0.000357742
1052,-1,-1.25,0.000311483
1053,-0.9,-1.25,0.000272587
1054,-0.8,-1.25,0.000241028
1055,-0.7,-1.25,0.000217688
1056,-0.6,-1.25,0.000204945
1057,-0.5,-1.25,0.000207664
1058,-0.4,-1.25,0.000234712
1059,-0.3,-1.25,0.000300888
1060,-0.2,-1.25,0.000428431
1061,-0.1,-1.25,0.000645844
1062,0,-1.25,0.000980594
1063,0.1,-1.25,0.001444805
1064,0.2,-1.25,0.002021835
1065,0.3,-1.25,0.002667946
1066,0.4,-1.25,0.003331764
1067,0.5,-1.25,0.003975114
1068,0.6,-1.25,0.004579859
1069,0.7,-1.25,0.005141932
1070,0.8,-1.25,0.005661514
1071,0.9,-1.25,0.006134621
1072,1,-1.25,0.006546377
1073,1.1,-1.25,0.006864567
1074,1.2,-1.25,0.007033404
1075,1.3,-1.25,0.006972073
1076,1.4,-1.25,0.00659058
1077,1.5,-1.25,0.005838171
1078,1.6,-1.25,0.004771829
1079,1.7,-1.25,0.003574892
1080,1.8,-1.25,0.002469757
1081,1.9,-1.25,0.001598676
1082,2,-1.25,0.00098806
1083,2.1,-1.25,0.000592818
1084,2.2,-1.25,0.000349585
1085,2.3,-1.25,0.000204363
1086,2.4,-1.25,0.000119135
1087,2.5,-1.25,6.96E-05
1088,2.6,-1.25,4.09E-05
1089,2.7,-1.25,2.44E-05
1090,2.8,-1.25,1.50E-05
1091,2.9,-1.25,9.85E-06
1092,3,-1.25,7.54E-06
1093,3.1,-1.25,7.39E-06
1094,3.2,-1.25,9.45E-06
1095,3.3,-1.25,1.45E-05
1096,3.4,-1.25,2.41E-05
1097,3.5,-1.25,4.16E-05
1098,3.6,-1.25,7.27E-05
1099,3.7,-1.25,0.000127518
1100,3.8,-1.25,0.000224167
1101,3.9,-1.25,0.000394257
1102,4,-1.25,0.000693425
1103,4.1,-1.25,0.001219346
1104,4.2,-1.25,0.002143194
1105,-2.6,-1.2,0.005153072
1106,-2.5,-1.2,0.004161825
1107,-2.4,-1.2,0.003454816
1108,-2.3,-1.2,0.00291152
1109,-2.2,-1.2,0.002474235
1110,-2.1,-1.2,0.002112843
1111,-2,-1.2,0.00180978
1112,-1.9,-1.2,0.001553549
1113,-1.8,-1.2,0.001335866
1114,-1.7,-1.2,0.00115035
1115,-1.6,-1.2,0.000991886
1116,-1.5,-1.2,0.000856278
1117,-1.4,-1.2,0.000740047
1118,-1.3,-1.2,0.000640303
1119,-1.2,-1.2,0.000554657
1120,-1.1,-1.2,0.000481177
1121,-1,-1.2,0.000418385
1122,-0.9,-1.2,0.000365329
1123,-0.8,-1.2,0.000321749
1124,-0.7,-1.2,0.000288442
1125,-0.6,-1.2,0.000267912
1126,-0.5,-1.2,0.000265497
1127,-0.4,-1.2,0.000291117
1128,-0.3,-1.2,0.000361604
1129,-0.2,-1.2,0.000502799
1130,-0.1,-1.2,0.000749048
1131,0,-1.2,0.001136044
1132,0.1,-1.2,0.001684757
1133,0.2,-1.2,0.002383457
1134,0.3,-1.2,0.00318457
1135,0.4,-1.2,0.004024351
1136,0.5,-1.2,0.004849743
1137,0.6,-1.2,0.005631261
1138,0.7,-1.2,0.006358733
1139,0.8,-1.2,0.007029768
1140,0.9,-1.2,0.007638821
1141,1,-1.2,0.008168472
1142,1.1,-1.2,0.008581676
1143,1.2,-1.2,0.008814668
1144,1.3,-1.2,0.00877488
1145,1.4,-1.2,0.008356583
1146,1.5,-1.2,0.007491317
1147,1.6,-1.2,0.006225567
1148,1.7,-1.2,0.004756722
1149,1.8,-1.2,0.003352485
1150,1.9,-1.2,0.002209027
1151,2,-1.2,0.001385315
1152,2.1,-1.2,0.000840735
1153,2.2,-1.2,0.000500271
1154,2.3,-1.2,0.000294609
1155,2.4,-1.2,0.000172838
1156,2.5,-1.2,0.000101528
1157,2.6,-1.2,6.00E-05
1158,2.7,-1.2,3.60E-05
1159,2.8,-1.2,2.24E-05
1160,2.9,-1.2,1.50E-05
1161,3,-1.2,1.19E-05
1162,3.1,-1.2,1.22E-05
1163,3.2,-1.2,1.61E-05
1164,3.3,-1.2,2.50E-05
1165,3.4,-1.2,4.20E-05
1166,3.5,-1.2,7.26E-05
1167,3.6,-1.2,0.00012701
1168,3.7,-1.2,0.000222966
1169,3.8,-1.2,0.000391931
1170,3.9,-1.2,0.000689157
1171,4,-1.2,0.001211638
1172,4.1,-1.2,0.002129327
1173,4.2,-1.2,0.003739136
1174,-2.6,-1.15,0.007178364
1175,-2.5,-1.15,0.005724766
1176,-2.4,-1.15,0.004718547
1177,-2.3,-1.15,0.003960821
1178,-2.2,-1.15,0.003358278
1179,-2.1,-1.15,0.002863677
1180,-2,-1.15,0.002450458
1181,-1.9,-1.15,0.002101844
1182,-1.8,-1.15,0.001806072
1183,-1.7,-1.15,0.001554242
1184,-1.6,-1.15,0.001339289
1185,-1.5,-1.15,0.001155451
1186,-1.4,-1.15,0.000997966
1187,-1.3,-1.15,0.000862872
1188,-1.2,-1.15,0.00074689
1189,-1.1,-1.15,0.000647348
1190,-1,-1.15,0.000562162
1191,-0.9,-1.15,0.000489898
1192,-0.8,-1.15,0.000429959
1193,-0.7,-1.15,0.000382971
1194,-0.6,-1.15,0.000351519
1195,-0.5,-1.15,0.000341414
1196,-0.4,-1.15,0.000363703
1197,-0.3,-1.15,0.000437435
1198,-0.2,-1.15,0.000592437
1199,-0.1,-1.15,0.000869625
1200,0,-1.15,0.001314255
1201,0.1,-1.15,0.001958376
1202,0.2,-1.15,0.002798069
1203,0.3,-1.15,0.00378404
1204,0.4,-1.15,0.004839654
1205,0.5,-1.15,0.005893609
1206,0.6,-1.15,0.00690068
1207,0.7,-1.15,0.00784097
1208,0.8,-1.15,0.008707196
1209,0.9,-1.15,0.009490829
1210,1,-1.15,0.010170812
1211,1.1,-1.15,0.010704136
1212,1.2,-1.15,0.011017825
1213,1.3,-1.15,0.011006488
1214,1.4,-1.15,0.010548078
1215,1.5,-1.15,0.009555967
1216,1.6,-1.15,0.008064182
1217,1.7,-1.15,0.006280379
1218,1.8,-1.15,0.004517302
1219,1.9,-1.15,0.003033542
1220,2,-1.15,0.001933239
1221,2.1,-1.15,0.001188585
1222,2.2,-1.15,0.000714612
1223,2.3,-1.15,0.000424402
1224,2.4,-1.15,0.000250791
1225,2.5,-1.15,0.000148305
1226,2.6,-1.15,8.83E-05
1227,2.7,-1.15,5.34E-05
1228,2.8,-1.15,3.36E-05
1229,2.9,-1.15,2.31E-05
1230,3,-1.15,1.89E-05
1231,3.1,-1.15,2.02E-05
1232,3.2,-1.15,2.75E-05
1233,3.3,-1.15,4.33E-05
1234,3.4,-1.15,7.32E-05
1235,3.5,-1.15,0.000126851
1236,3.6,-1.15,0.000221957
1237,3.7,-1.15,0.000389672
1238,3.8,-1.15,0.000684824
1239,3.9,-1.15,0.001203675
1240,4,-1.15,0.002114863
1241,4.1,-1.15,0.003712922
1242,4.2,-1.15,0.006509661
1243,-2.6,-1.1,0.010051032
1244,-2.5,-1.1,0.0078976
1245,-2.4,-1.1,0.006454444
1246,-2.3,-1.1,0.005392543
1247,-2.2,-1.1,0.004560085
1248,-2.1,-1.1,0.003882262
1249,-2,-1.1,0.003318485
1250,-1.9,-1.1,0.002844035
1251,-1.8,-1.1,0.002442097
1252,-1.7,-1.1,0.002100211
1253,-1.6,-1.1,0.001808605
1254,-1.5,-1.1,0.001559362
1255,-1.4,-1.1,0.001345957
1256,-1.3,-1.1,0.001162968
1257,-1.2,-1.1,0.0010059
1258,-1.1,-1.1,0.000871067
1259,-1,-1.1,0.000755549
1260,-0.9,-1.1,0.000657247
1261,-0.8,-1.1,0.000575067
1262,-0.7,-1.1,0.000509354
1263,-0.6,-1.1,0.000462696
1264,-0.5,-1.1,0.000441361
1265,-0.4,-1.1,0.000457585
1266,-0.3,-1.1,0.000532827
1267,-0.2,-1.1,0.000701295
1268,-0.1,-1.1,0.001011243
1269,0,-1.1,0.001518901
1270,0.1,-1.1,0.002269835
1271,0.2,-1.1,0.003271359
1272,0.3,-1.1,0.004475544
1273,0.4,-1.1,0.005793273
1274,0.5,-1.1,0.007131776
1275,0.6,-1.1,0.008424819
1276,0.7,-1.1,0.009637822
1277,0.8,-1.1,0.010755055
1278,0.9,-1.1,0.011762668
1279,1,-1.1,0.012634223
1280,1.1,-1.1,0.013319133
1281,1.2,-1.1,0.013733665
1282,1.3,-1.1,0.013758452
1283,1.4,-1.1,0.013254871
1284,1.5,-1.1,0.012118636
1285,1.6,-1.1,0.01037073
1286,1.7,-1.1,0.00822559
1287,1.8,-1.1,0.00603859
1288,1.9,-1.1,0.004136885
1289,2,-1.1,0.002683191
1290,2.1,-1.1,0.001673911
1291,2.2,-1.1,0.001018375
1292,2.3,-1.1,0.000610692
1293,2.4,-1.1,0.000363864
1294,2.5,-1.1,0.000216791
1295,2.6,-1.1,0.00013004
1296,2.7,-1.1,7.94E-05
1297,2.8,-1.1,5.06E-05
1298,2.9,-1.1,3.56E-05
1299,3,-1.1,3.03E-05
1300,3.1,-1.1,3.36E-05
1301,3.2,-1.1,4.70E-05
1302,3.3,-1.1,7.52E-05
1303,3.4,-1.1,0.000127558
1304,3.5,-1.1,0.000221452
1305,3.6,-1.1,0.000387652
1306,3.7,-1.1,0.00068049
1307,3.8,-1.1,0.001195412
1308,3.9,-1.1,0.002099618
1309,4,-1.1,0.003685017
1310,4.1,-1.1,0.006458624
1311,4.2,-1.1,0.0112934
1312,-2.6,-1.05,0.014153919
1313,-2.5,-1.05,0.010931434
1314,-2.4,-1.05,0.008844371
1315,-2.3,-1.05,0.007348087
1316,-2.2,-1.05,0.006194496
1317,-2.1,-1.05,0.005264187
1318,-2,-1.05,0.004494482
1319,-1.9,-1.05,0.003848605
1320,-1.8,-1.05,0.00330235
1321,-1.7,-1.05,0.002838194
1322,-1.6,-1.05,0.002442594
1323,-1.5,-1.05,0.002104667
1324,-1.4,-1.05,0.001815473
1325,-1.3,-1.05,0.001567599
1326,-1.2,-1.05,0.001354887
1327,-1.1,-1.05,0.001172268
1328,-1,-1.05,0.001015676
1329,-0.9,-1.05,0.000882085
1330,-0.8,-1.05,0.000769698
1331,-0.7,-1.05,0.00067841
1332,-0.6,-1.05,0.000610706
1333,-0.5,-1.05,0.000573261
1334,-0.4,-1.05,0.000579549
1335,-0.3,-1.05,0.000653627
1336,-0.2,-1.05,0.000834499
1337,-0.1,-1.05,0.001178553
1338,0,-1.05,0.001754474
1339,0.1,-1.05,0.002623954
1340,0.2,-1.05,0.003809459
1341,0.3,-1.05,0.005268542
1342,0.4,-1.05,0.006901269
1343,0.5,-1.05,0.00859071
1344,0.6,-1.05,0.010243653
1345,0.7,-1.05,0.011804326
1346,0.8,-1.05,0.01324335
1347,0.9,-1.05,0.014537878
1348,1,-1.05,0.015653358
1349,1.1,-1.05,0.016529309
1350,1.2,-1.05,0.017069251
1351,1.3,-1.05,0.0171386
1352,1.4,-1.05,0.01658234
1353,1.5,-1.05,0.015280201
1354,1.6,-1.05,0.013241354
1355,1.7,-1.05,0.010684689
1356,1.8,-1.05,0.008004121
1357,1.9,-1.05,0.005598141
1358,2,-1.05,0.003700678
1359,2.1,-1.05,0.002346521
1360,2.2,-1.05,0.001446885
1361,2.3,-1.05,0.000877327
1362,2.4,-1.05,0.00052767
1363,2.5,-1.05,0.000317055
1364,2.6,-1.05,0.000191792
1365,2.7,-1.05,0.000118312
1366,2.8,-1.05,7.66E-05
1367,2.9,-1.05,5.52E-05
1368,3,-1.05,4.88E-05
1369,3.1,-1.05,5.62E-05
1370,3.2,-1.05,8.06E-05
1371,3.3,-1.05,0.000130398
1372,3.4,-1.05,0.000222227
1373,3.5,-1.05,0.000386326
1374,3.6,-1.05,0.00067638
1375,3.7,-1.05,0.00118688
1376,3.8,-1.05,0.002083392
1377,3.9,-1.05,0.003654881
1378,4,-1.05,0.006402938
1379,4.1,-1.05,0.01119056
1380,4.2,-1.05,0.019480268
1381,-2.6,-1,0.020054868
1382,-2.5,-1,0.015187246
1383,-2.4,-1,0.012142948
1384,-2.3,-1,0.010021973
1385,-2.2,-1,0.00841792
1386,-2.1,-1,0.007138962
1387,-2,-1,0.00608741
1388,-1.9,-1,0.005208008
1389,-1.8,-1,0.004465636
1390,-1.7,-1,0.00383554
1391,-1.6,-1,0.003298912
1392,-1.5,-1,0.002840776
1393,-1.4,-1,0.002448895
1394,-1.3,-1,0.002113136
1395,-1.2,-1,0.001825079
1396,-1.1,-1,0.001577764
1397,-1,-1,0.001365561
1398,-0.9,-1,0.001184163
1399,-0.8,-1,0.00103078
1400,-0.7,-1,0.00090463
1401,-0.6,-1,0.000807929
1402,-0.5,-1,0.000747675
1403,-0.4,-1,0.000738601
1404,-0.3,-1,0.00080754
1405,-0.2,-1,0.000998718
1406,-0.1,-1,0.001377484
1407,0,-1,0.002026514
1408,0.1,-1,0.003026369
1409,0.2,-1,0.004419027
1410,0.3,-1,0.006172699
1411,0.4,-1,0.008179836
1412,0.5,-1,0.010297703
1413,0.6,-1,0.012399762
1414,0.7,-1,0.014400892
1415,0.8,-1,0.016250769
1416,0.9,-1,0.017911986
1417,1,-1,0.019337688
1418,1.1,-1,0.020454157
1419,1.2,-1,0.021149568
1420,1.3,-1,0.021272777
1421,1.4,-1,0.020653122
1422,1.5,-1,0.019157425
1423,1.6,-1,0.016786511
1424,1.7,-1,0.013763379
1425,1.8,-1,0.010515644
1426,1.9,-1,0.007511999
1427,2,-1,0.005067568
1428,2.1,-1,0.003271369
1429,2.2,-1,0.002047938
1430,2.3,-1,0.001257556
1431,2.4,-1,0.000764493
1432,2.5,-1,0.000463746
1433,2.6,-1,0.000283169
1434,2.7,-1,0.000176622
1435,2.8,-1,0.000116173
1436,2.9,-1,8.61E-05
1437,3,-1,7.91E-05
1438,3.1,-1,9.45E-05
1439,3.2,-1,0.000138449
1440,3.3,-1,0.000226187
1441,3.4,-1,0.000386846
1442,3.5,-1,0.000673136
1443,3.6,-1,0.001178324
1444,3.7,-1,0.002066049
1445,3.8,-1,0.003621872
1446,3.9,-1,0.006341131
1447,4,-1,0.011075254
1448,4.1,-1,0.019265638
1449,4.2,-1,0.033289312
1450,-2.6,-0.95,0.028596574
1451,-2.5,-0.95,0.021185789
1452,-2.4,-0.95,0.016707555
1453,-2.3,-0.95,0.013681928
1454,-2.2,-0.95,0.011443167
1455,-2.1,-0.95,0.009681765
1456,-2,-0.95,0.008244247
1457,-1.9,-0.95,0.00704681
1458,-1.8,-0.95,0.006038094
1459,-1.7,-0.95,0.005182949
1460,-1.6,-0.95,0.004455194
1461,-1.5,-0.95,0.003834218
1462,-1.4,-0.95,0.003303272
1463,-1.3,-0.95,0.002848522
1464,-1.2,-0.95,0.002458473
1465,-1.1,-0.95,0.002123595
1466,-1,-0.95,0.001836118
1467,-0.9,-0.95,0.001589979
1468,-0.8,-0.95,0.001380999
1469,-0.7,-0.95,0.001207402
1470,-0.6,-0.95,0.001070896
1471,-0.5,-0.95,0.000978665
1472,-0.4,-0.95,0.000946682
1473,-0.3,-0.95,0.001004716
1474,-0.2,-0.95,0.001202642
1475,-0.1,-0.95,0.00161562
1476,0,-0.95,0.002341892
1477,0.1,-0.95,0.003483739
1478,0.2,-0.95,0.005107371
1479,0.3,-0.95,0.007197842
1480,0.4,-0.95,0.009644953
1481,0.5,-0.95,0.01228013
1482,0.6,-0.95,0.01493732
1483,0.7,-0.95,0.017492312
1484,0.8,-0.95,0.019864021
1485,0.9,-0.95,0.021992378
1486,1,-0.95,0.02381196
1487,1.1,-0.95,0.025230971
1488,1.2,-0.95,0.026118801
1489,1.3,-0.95,0.026306293
1490,1.4,-0.95,0.025608618
1491,1.5,-0.95,0.023884421
1492,1.6,-0.95,0.021132211
1493,1.7,-0.95,0.017581517
1494,1.8,-0.95,0.013689255
1495,1.9,-0.95,0.009989456
1496,2,-0.95,0.006883925
1497,2.1,-0.95,0.004531519
1498,2.2,-0.95,0.002885206
1499,2.3,-0.95,0.00179719
1500,2.4,-0.95,0.001105883
1501,2.5,-0.95,0.000678063
1502,2.6,-0.95,0.000418368
1503,2.7,-0.95,0.000264142
1504,2.8,-0.95,0.000176868
1505,2.9,-0.95,0.000134892
1506,3,-0.95,0.000128744
1507,3.1,-0.95,0.000159174
1508,3.2,-0.95,0.000237964
1509,3.3,-0.95,0.000392055
1510,3.4,-0.95,0.000672426
1511,3.5,-0.95,0.001170579
1512,3.6,-0.95,0.002047717
1513,3.7,-0.95,0.00358533
1514,3.8,-0.95,0.006271383
1515,3.9,-0.95,0.010943645
1516,4,-0.95,0.01901842
1517,4.1,-0.95,0.032828134
1518,4.2,-0.95,0.056042626
1519,-2.6,-0.9,0.041022077
1520,-2.5,-0.9,0.029678656
1521,-2.4,-0.9,0.023040337
1522,-2.3,-0.9,0.018696277
1523,-2.2,-0.9,0.015559239
1524,-2.1,-0.9,0.013128904
1525,-2,-0.9,0.01116268
1526,-1.9,-0.9,0.009532388
1527,-1.8,-0.9,0.008162314
1528,-1.7,-0.9,0.007002289
1529,-1.6,-0.9,0.006015779
1530,-1.5,-0.9,0.005174406
1531,-1.4,-0.9,0.004455273
1532,-1.3,-0.9,0.003839521
1533,-1.2,-0.9,0.003311482
1534,-1.1,-0.9,0.002858141
1535,-1,-0.9,0.002468819
1536,-0.9,-0.9,0.002135049
1537,-0.8,-0.9,0.001850725
1538,-0.7,-0.9,0.001612639
1539,-0.6,-0.9,0.001421662
1540,-0.5,-0.9,0.00128494
1541,-0.4,-0.9,0.001219617
1542,-0.3,-0.9,0.001258525
1543,-0.2,-0.9,0.001457605
1544,-0.1,-0.9,0.001902691
1545,0,-0.9,0.002709192
1546,0.1,-0.9,0.004004019
1547,0.2,-0.9,0.005882601
1548,0.3,-0.9,0.008353936
1549,0.4,-0.9,0.011312022
1550,0.5,-0.9,0.014564575
1551,0.6,-0.9,0.017900724
1552,0.7,-0.9,0.02114617
1553,0.8,-0.9,0.024176402
1554,0.9,-0.9,0.026897322
1555,1,-0.9,0.0292158
1556,1.1,-0.9,0.031015022
1557,1.2,-0.9,0.032140964
1558,1.3,-0.9,0.03240486
1559,1.4,-0.9,0.031610126
1560,1.5,-0.9,0.029613896
1561,1.6,-0.9,0.02642125
1562,1.7,-0.9,0.022273994
1563,1.8,-0.9,0.017655677
1564,1.9,-0.9,0.013158023
1565,2,-0.9,0.009269248
1566,2.1,-0.9,0.006230877
1567,2.2,-0.9,0.004041945
1568,2.3,-0.9,0.002558445
1569,2.4,-0.9,0.001596021
1570,2.5,-0.9,0.000990435
1571,2.6,-0.9,0.000618213
1572,2.7,-0.9,0.000395564
1573,2.8,-0.9,0.000270045
1574,2.9,-0.9,0.000212289
1575,3,-0.9,0.000210537
